process_group,process_date,lot_number,wafer_number,n_samples,n_process_signals,EpdIntensity_mean,EpdIntensity_std,EpdIntensity_min,EpdIntensity_max,ForeLinePressure_mean,ForeLinePressure_std,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_std,Gas1Flow_min,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas3Flow_mean,Gas3Flow_std,Gas3Flow_min,Gas3Flow_max,Gas4Flow_mean,Gas4Flow_std,Gas4Flow_min,Gas4Flow_max,Gas5Flow_mean,Gas5Flow_std,Gas5Flow_min,Gas5Flow_max,Gas6Flow_mean,Gas6Flow_std,Gas6Flow_min,Gas6Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Gas8Flow_mean,Gas8Flow_std,Gas8Flow_min,Gas8Flow_max,Heater1Temp_mean,Heater1Temp_std,Heater1Temp_min,Heater1Temp_max,Heater2Temp_mean,Heater2Temp_std,Heater2Temp_min,Heater2Temp_max,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,Heater4Temp_min,Heater4Temp_max,Heater5Temp_mean,Heater5Temp_std,Heater5Temp_min,Heater5Temp_max,Heater6Temp_mean,Heater6Temp_std,Heater6Temp_min,Heater6Temp_max,Heater7Temp_mean,Heater7Temp_std,Heater7Temp_min,Heater7Temp_max,Heater8Temp_mean,Heater8Temp_std,Heater8Temp_min,Heater8Temp_max,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_std,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_mean,PlatenRFLoadPower_std,PlatenRFLoadPower_min,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_std,PlatenRFPeakToPeak_min,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_min,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,SourceRF2LoadCapacitor_mean,SourceRF2LoadCapacitor_std,SourceRF2LoadCapacitor_min,SourceRF2LoadCapacitor_max,SourceRF2LoadPower_mean,SourceRF2LoadPower_std,SourceRF2LoadPower_min,SourceRF2LoadPower_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_std,SourceRF2PeakToPeak_min,SourceRF2PeakToPeak_max,SourceRF2ReflectedPower_mean,SourceRF2ReflectedPower_std,SourceRF2ReflectedPower_min,SourceRF2ReflectedPower_max,SourceRF2TuningCapacitor_mean,SourceRF2TuningCapacitor_std,SourceRF2TuningCapacitor_min,SourceRF2TuningCapacitor_max,SourceRFLoadCapacitor_mean,SourceRFLoadCapacitor_std,SourceRFLoadCapacitor_min,SourceRFLoadCapacitor_max,SourceRFLoadPower_mean,SourceRFLoadPower_std,SourceRFLoadPower_min,SourceRFLoadPower_max,SourceRFPeakToPeak_mean,SourceRFPeakToPeak_std,SourceRFPeakToPeak_min,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,SourceRFReflectedPower_min,SourceRFReflectedPower_max,SourceRFTuningCapacitor_mean,SourceRFTuningCapacitor_std,SourceRFTuningCapacitor_min,SourceRFTuningCapacitor_max,ThermoCouple1Temp_mean,ThermoCouple1Temp_std,ThermoCouple1Temp_min,ThermoCouple1Temp_max,ThermoCouple2Temp_mean,ThermoCouple2Temp_std,ThermoCouple2Temp_min,ThermoCouple2Temp_max,ThermoCouple3Temp_mean,ThermoCouple3Temp_std,ThermoCouple3Temp_min,ThermoCouple3Temp_max,ThermoCouple4Temp_mean,ThermoCouple4Temp_std,ThermoCouple4Temp_min,ThermoCouple4Temp_max,attenuatorRatio_mean,attenuatorRatio_std,attenuatorRatio_min,attenuatorRatio_max,moriInnerCurrent_mean,moriInnerCurrent_std,moriInnerCurrent_min,moriInnerCurrent_max,moriOuterCurrent_mean,moriOuterCurrent_std,moriOuterCurrent_min,moriOuterCurrent_max
Day_2024_07_09_Wafer_04,2024-07-09,3,4,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,128.03431112361682,34.69525549866017,21.362957000732422,157.78070068359375,7.270822306139802,35.0109110136682,0.0,200.0,3.998478616462475,0.12750881188285398,3.559999942779541,4.380000114440918,0.0,0.0,0.0,0.0,71.40705889074432,121.90264261335486,0.0,300.010009765625,408.06264430381793,270.5163845669473,0.0,600.0499877929688,,,,,2.0305635675783336,0.035090154553186724,1.9199999570846558,2.119999885559082,0.0,0.0,0.0,0.0,1371.014594526558,0.03530552400614777,1371.0,1371.0999755859375,54.89944538954114,0.17455025208042535,54.599998474121094,55.20000076293945,10.13021271714145,0.046985782461583095,10.100000381469727,10.300000190734863,60.00951621405411,0.07685997415536526,59.79999923706055,60.20000076293945,,,,,,,,,,,,,,,,,1.3949445827391136,0.40541461956644786,0.11352885514497757,9.57670783996582,14.374612634256367,2.951498988133209,0.0024414807558059692,14.993133544921875,3.6100191701402067,11.011518079258012,-34.119693756103516,31.495101928710938,86.00044819373956,13.928335803793528,7.913449287414551,92.46192932128906,40.88509818741752,22.973085927709842,0.0,79.927978515625,526.3651398898713,230.29921814242257,0.0,982.7570190429688,3.408688185438812,7.89791230835085,0.0,223.30393981933594,28.694309008462927,3.890074235119343,24.26221466064453,49.937435150146484,0.0405923618201062,0.009182519367931744,0.0006000000284984708,0.07569999992847443,,,,,0.0,0.0,0.0,0.0,0.17688892906102027,3.0358808463763225,0.0,56.00146484375,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2586.1431324415144,709.9422520314891,0.0,2807.4892578125,3056.728599010264,798.0187033129417,0.0,3369.243408203125,137.1553809486919,177.30151864551354,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.820582271172958,1.324639227101016,0.0,10.018738746643066,,,,
Day_2024_07_09_Wafer_05,2024-07-09,3,5,3195,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,129.94886401598816,32.26883687287304,21.362957000732422,157.78070068359375,7.407427230621914,35.281047970867995,0.0,200.0,4.051101736283638,0.12029980786668021,3.619999885559082,4.389999866485596,0.0,0.0,0.0,0.0,72.50805317601233,122.49472399458502,0.0,300.010009765625,414.4055166195816,267.8881553768554,0.0,600.010009765625,,,,,2.060122017345518,0.038885730511688615,1.9500000476837158,2.1600000858306885,0.0,0.0,0.0,0.0,1371.014863350022,0.03557315034193633,1371.0,1371.0999755859375,54.90544567914076,0.1581679441704434,54.599998474121094,55.099998474121094,10.174522655707943,0.04568438044282743,10.100000381469727,10.300000190734863,60.007198498506504,0.07102902732835312,59.79999923706055,60.099998474121094,,,,,,,,,,,,,,,,,1.3805950917688334,0.4118252770884874,0.11963255703449249,9.731741905212402,14.364502580363613,2.974984084943047,0.0,14.993133544921875,3.1512964000910846,9.677537684874785,-33.47880554199219,33.021026611328125,87.76108893572072,7.540749961502237,35.36790084838867,92.55043029785156,41.54503311969118,22.5569318555089,0.0,79.8822021484375,536.0467439797749,222.80618974585815,0.0,981.177734375,3.397784707261503,10.321123597518891,0.0,378.9941101074219,28.779618237873013,3.8517773267253634,26.300851821899414,50.138858795166016,0.04087840342629666,0.00895826010854857,0.0006000000284984708,0.06469999998807907,,,,,0.0,0.0,0.0,0.0,0.21811898579246747,3.415851427088577,0.0,56.45924377441406,0.0,0.0,0.0,0.0,1.9424100156494524,0.23300294063431679,1.0,2.0,,,,,2645.052949134695,600.6687300945555,0.0,2807.4892578125,3118.407754616894,686.0854101437243,0.0,3370.61669921875,135.19492600548529,164.41611560197336,0.0,617.6946411132812,3.007824726134585,0.23394227103316292,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.8184131520828,1.3352817849015302,0.0,10.038880348205566,,,,
Day_2024_07_09_Wafer_06,2024-07-09,3,6,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.9679836718594,34.68516605891753,21.97332763671875,157.78070068359375,7.223074555077412,34.84825534737133,0.0,200.0,4.124497849120083,0.09471116015785222,3.8299999237060547,4.389999866485596,0.0,0.0,0.0,0.0,71.37297902218837,121.91863949039276,0.0,300.010009765625,408.0255193402572,270.74360819979336,0.0,600.030029296875,,,,,2.0704558950401863,0.03934566201604361,1.909999966621399,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0122582511408,0.032796226592406094,1371.0,1371.0999755859375,54.89963002066809,0.17556334160835013,54.599998474121094,55.20000076293945,10.186167488109897,0.03711008983797092,10.100000381469727,10.300000190734863,60.00699294531558,0.07625863650626624,59.79999923706055,60.099998474121094,,,,,,,,,,,,,,,,,1.4325937437087537,0.4016959571036782,0.11719107627868652,9.421673774719238,14.379330254469162,2.9409007629339325,0.0,14.993743896484375,3.2608359851590367,8.891732874168772,-34.88265609741211,32.166507720947266,85.76422660378711,13.862963723671657,7.934812545776367,92.24829864501953,40.8808690439531,22.96618134044183,0.0,79.927978515625,526.9005215281112,230.62356314490177,0.0,982.4823608398438,3.295279778154522,7.550589662376933,0.0,217.94793701171875,28.772351470613508,3.8801023346075274,24.26831817626953,49.94354248046875,0.04060597622657203,0.009253805771894712,0.0006000000284984708,0.06930000334978104,,,,,0.0,0.0,0.0,0.0,0.13101522759456952,2.638029342165237,0.0,55.69628143310547,0.0,0.0,0.0,0.0,1.9436229205175601,0.2306839796024253,1.0,2.0,,,,,2586.5586401280693,709.3645821823163,0.0,2805.978515625,3055.6984331903086,796.1951307088462,0.0,3368.327880859375,138.9415427088228,178.56725304397278,0.0,1000.0,3.0073937153419594,0.231443884003815,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.82096613826975,1.3248971206278284,0.0,10.018738746643066,,,,
Day_2024_07_09_Wafer_07,2024-07-09,3,7,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.97700960226288,34.738430768278164,21.97332763671875,157.78070068359375,7.236598899641929,35.02230617542278,0.0,200.0,3.964035770735914,0.10536391394100274,3.390000104904175,4.269999980926514,0.0,0.0,0.0,0.0,71.13867828514695,121.74420077824196,0.0,300.010009765625,408.2614527059351,270.5617427500425,0.0,600.02001953125,,,,,2.0683086309914813,0.034521654808809074,1.899999976158142,2.1700000762939453,0.0,0.0,0.0,0.0,1371.0140754290737,0.03477720753145564,1371.0,1371.0999755859375,54.90234096947821,0.18060118858966417,54.599998474121094,55.20000076293945,10.177510720451012,0.04175732359242638,10.100000381469727,10.199999809265137,60.01201448657964,0.07303893624625436,59.79999923706055,60.099998474121094,,,,,,,,,,,,,,,,,1.3904398426698155,0.4084838244191339,0.1269569993019104,9.712210655212402,14.374502388610104,2.9515510772771267,0.0,14.993133544921875,2.8973780292386415,8.49707688723437,-34.974212646484375,31.55613899230957,85.79443665587895,13.939185731657608,7.672353267669678,92.34290313720703,40.86202763365289,22.99820791777379,0.0,79.927978515625,526.5844987268736,230.64153515318858,0.0,982.551025390625,3.2968875024678876,7.355475308829471,0.0,215.56748962402344,28.78337043872676,3.868042953653967,24.27442169189453,50.074771881103516,0.0405888782620263,0.009206861076060082,0.0006000000284984708,0.07940000295639038,,,,,0.0,0.0,0.0,0.0,0.11437389634673564,2.463047902218847,0.0,57.222206115722656,0.0,0.0,0.0,0.0,1.9433148490449785,0.2312756426289389,1.0,2.0,,,,,2585.8256970850393,710.1533589705609,0.0,2805.810791015625,3056.590906280687,798.0707180499885,0.0,3369.548583984375,141.29426039730097,178.2506254842422,0.0,1000.0,3.007701786814541,0.23209865558836837,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821586637385304,1.3249844569489377,0.0,10.020752906799316,,,,
Day_2024_07_09_Wafer_08,2024-07-09,3,8,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.91635403987037,34.70615545400492,21.362957000732422,157.78070068359375,7.178740376275013,34.85574112389575,0.0,200.0,3.927653249241882,0.11302829808519999,3.5299999713897705,4.309999942779541,0.0,0.0,0.0,0.0,71.34260239719617,121.84324922665623,0.0,300.010009765625,407.900984094194,270.5913192768998,0.0,600.02001953125,,,,,2.041404336057592,0.038833852503639646,1.8899999856948853,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0165958856853,0.03720465388679066,1371.0,1371.0999755859375,54.903602938450845,0.19267823256051145,54.599998474121094,55.20000076293945,10.173575577531773,0.0461477018460005,10.100000381469727,10.300000190734863,60.007914639194816,0.08400462654387489,59.79999923706055,60.20000076293945,,,,,,,,,,,,,,,,,1.3748630840190197,0.40621275781682914,0.12207403779029846,9.678030014038086,14.37473388797881,2.950909380341536,0.006103701889514923,14.993743896484375,3.209020803772856,8.19341135222976,-39.73509979248047,32.013916015625,85.68780023926105,13.897617780908728,7.129123687744141,92.44972229003906,40.858917269223575,22.972771953030687,0.0,79.8822021484375,528.2940024143004,230.97408218419588,0.0,983.3750610351562,3.386060111439197,7.4972926635786195,0.0,222.93771362304688,28.79678524241728,3.846973441900151,24.24085235595703,49.937435150146484,0.040570002716328074,0.009224470210657055,0.0006000000284984708,0.07840000092983246,,,,,0.0,0.0,0.0,0.0,0.194371042818446,3.194028087191311,0.0,56.45924377441406,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2585.624170080713,710.7028856573651,0.0,2803.29296875,3054.7196112968463,797.853321644012,0.0,3410.443359375,140.89953310334263,178.82283007358012,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.817914217921599,1.3358543792281536,0.0,10.018738746643066,,,,
Day_2024_07_09_Wafer_09,2024-07-09,3,9,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.86700936820569,34.790449999182144,21.362957000732422,157.78070068359375,7.290098553345589,35.00512434051183,0.0,200.0,3.931259654579362,0.10767406813996583,3.5199999809265137,4.25,0.0,0.0,0.0,0.0,71.3438095745344,121.82987875968641,0.0,300.010009765625,407.8137499731359,270.7027464674745,0.0,600.02001953125,,,,,2.030772992527077,0.03478015455913742,1.909999966621399,2.1500000953674316,0.0,0.0,0.0,0.0,1371.0141942547327,0.034899529723122366,1371.0,1371.0999755859375,54.90215535776264,0.20499381063713937,54.599998474121094,55.20000076293945,10.192485223375984,0.02636663408723978,10.100000381469727,10.199999809265137,60.00104685772519,0.08046407397784021,59.79999923706055,60.099998474121094,,,,,,,,,,,,,,,,,1.4887073697688067,0.43597405012637497,0.12329477816820145,9.823297500610352,14.37472354692172,2.9509492715228647,0.0024414807558059692,14.993743896484375,2.900677647192661,7.88088921481865,-35.187843322753906,30.762657165527344,85.73451325046784,13.91304221576548,6.985686779022217,92.51686096191406,40.86624851878842,22.977153082815548,0.0,79.8822021484375,527.2026105856653,231.45933801560204,0.0,980.7656860351562,3.3937155921407984,7.4408544516611315,0.0,219.09237670898438,28.79508683627886,3.874258583299593,24.1859188079834,50.114444732666016,0.0406085306050802,0.009275627706072345,0.0006000000284984708,0.07819999754428864,,,,,0.0,0.0,0.0,0.0,0.04840478171632589,1.5936110621625226,0.0,55.69628143310547,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2586.0036618979043,710.0687225400136,0.0,2804.8037109375,3052.5011713787485,796.7096040323088,0.0,3361.461181640625,138.4878376903036,178.13448857756416,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821625655491168,1.3247797557876213,0.0,10.018738746643066,,,,
Day_2024_07_09_Wafer_10,2024-07-09,3,10,3349,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,124.44398363101443,38.5992109657969,21.057771682739258,157.78070068359375,7.096727373180802,34.48588596999163,0.0,200.00999450683594,3.999065425866538,0.10978742265780053,3.609999895095825,4.300000190734863,0.0,0.0,0.0,0.0,69.22416533028641,120.50336451503891,0.0,300.010009765625,395.1119515377573,275.6597954752518,0.0,600.02001953125,,,,,2.0136130041206157,0.03391815023780896,1.8700000047683716,2.109999895095825,0.0,0.0,0.0,0.0,1371.0161202796078,0.03677192868753774,1371.0,1371.0999755859375,54.902776578605334,0.23265694033107667,54.599998474121094,55.29999923706055,10.199999809265137,0.0,10.199999809265137,10.199999809265137,60.000656460533925,0.09597374965249478,59.79999923706055,60.20000076293945,,,,,,,,,,,,,,,,,1.3581609754473034,0.4028160528829252,0.11963255703449249,9.807428359985352,14.3977824885773,2.8968478535202573,0.0024414807558059692,14.993743896484375,3.1973355701340602,8.69987218811143,-35.12680435180664,31.220436096191406,82.30461807127193,21.84925305935482,0.0,92.52906799316406,39.61351273059133,23.702916838225683,0.0,79.8822021484375,507.5996988683218,245.99497212639105,0.0,983.6497192382812,3.294891823881836,7.493305758883414,0.0,225.18081665039062,28.650061333702727,3.870313615264792,24.22559356689453,50.065616607666016,0.040115496806421326,0.009561077732931451,0.0006000000284984708,0.07959999889135361,,,,,0.0,0.0,0.0,0.0,0.0960025371598215,2.2682142855091976,0.0,56.30664825439453,0.0,0.0,0.0,0.0,1.9453568229322187,0.22731636449863385,1.0,2.0,,,,,2482.413694985983,859.0128837673286,0.0,2807.3212890625,2942.3383880915944,956.9631458732403,0.0,3365.886474609375,144.50262892310764,195.2897475449798,0.0,1000.0,3.006569125111974,0.23048406235802152,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.829264415275093,1.2935979768336259,0.0,10.018738746643066,,,,
Day_2024_07_11_Wafer_01,2024-07-11,4,1,3247,31,18.985095398765015,120.24600093394169,0.12300000339746475,785.3181762695312,128.50012528584264,35.11390764599939,21.362957000732422,159.00143432617188,7.299424084855692,35.003704448362335,0.0,200.0,3.964028369473574,0.09842712579871915,3.5999999046325684,4.260000228881836,0.0,0.0,0.0,0.0,71.33039719203082,121.88232036295274,0.0,300.010009765625,408.15920106087754,270.54258291332866,0.0,600.02001953125,,,,,1.9940991684734766,0.03511329773315618,1.8600000143051147,2.0999999046325684,0.0,0.0,0.0,0.0,1371.0129010688352,0.033521640955539826,1371.0,1371.0999755859375,54.70846880697492,0.09686606231181384,54.5,54.900001525878906,10.177825621395504,0.041548082189118096,10.100000381469727,10.199999809265137,59.67446905523217,0.10020535274306969,59.29999923706055,59.900001525878906,,,,,,,,,,,,,,,,,1.3538766518684948,0.3925530741000294,0.10376293212175369,9.292275428771973,14.375240499788765,2.949642093805523,0.005493331700563431,14.994964599609375,3.3247881223504128,12.223676780939886,-34.119693756103516,33.204139709472656,85.34275117065857,13.949320298944247,7.861567974090576,92.52296447753906,40.84328209513108,22.967196450827668,0.0,80.20264434814453,519.0362490415206,230.6507904114203,0.0,977.3323974609375,3.4401700794226415,8.117488950434183,0.0,224.76882934570312,28.48731699274766,4.049857446917518,24.22254180908203,49.94354248046875,0.0405508465633616,0.009205681097810637,0.0006000000284984708,0.07080000638961792,,,,,0.0,0.0,0.0,0.0,0.1682418609421768,3.031747990301544,0.0,60.57924270629883,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2586.3408076101573,710.29320070546,0.0,2807.656982421875,3058.5190593224875,798.4690010459252,0.0,3413.190185546875,137.7885246335712,177.30390006234916,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.81990860850032,1.3245463948393315,0.0,10.022767066955566,,,,
Day_2024_07_11_Wafer_02,2024-07-11,4,2,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,128.2152533522375,34.80580627367817,21.97332763671875,158.3910675048828,7.307082564149394,35.00945892298458,0.0,200.0,3.998062248811704,0.13103042052107353,3.5299999713897705,4.369999885559082,0.0,0.0,0.0,0.0,71.4984165195884,121.97502881855712,0.0,300.010009765625,407.71584886683405,270.7636124655439,0.0,600.02001953125,,,,,2.038228553052457,0.04203859565585371,1.8899999856948853,2.140000104904175,0.0,0.0,0.0,0.0,1371.017278590176,0.037806452275671996,1371.0,1371.0999755859375,54.717190411674046,0.14252966063913244,54.400001525878906,54.900001525878906,10.187738634815792,0.032804047731607965,10.100000381469727,10.199999809265137,59.69463965603399,0.07725402346415465,59.5,59.79999923706055,,,,,,,,,,,,,,,,,1.3347697934286138,0.39844048321044234,0.125736266374588,9.536423683166504,14.374801934707637,2.951380870695977,0.006714072078466415,14.993133544921875,3.4292988953440555,15.271498788326431,-90.76204681396484,35.828731536865234,86.355484704654,13.99407582043048,7.849360466003418,92.6358871459961,40.84782605279909,22.94143970078068,0.0,80.24842071533203,522.4172834912275,230.38981312680298,0.0,976.1650390625,3.262956107043313,7.993210145843175,0.0,227.51548767089844,28.54605565038788,3.973740574202562,24.2042293548584,49.937435150146484,0.04060841009351617,0.009252078568178635,0.0006000000284984708,0.07800000160932541,,,,,0.0,0.0,0.0,0.0,0.06308662898732936,1.7964095872676358,0.0,51.881465911865234,0.0,0.0,0.0,0.0,1.9433148490449785,0.2312756426289389,1.0,2.0,,,,,2587.062145945325,708.5885268201572,0.0,2806.314208984375,3060.344278068801,795.7853800172239,0.0,3372.447998046875,136.93305598052697,177.84916659942635,0.0,1000.0,3.007701786814541,0.23209865558836837,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821190131863766,1.3249349503215857,0.0,10.032837867736816,,,,
Day_2024_07_11_Wafer_03,2024-07-11,4,3,3195,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,129.93157513040893,32.34790384339084,22.27851104736328,158.08587646484375,7.434403763404218,35.27564824141441,0.0,200.0,3.988710511271756,0.13974245862734952,3.4700000286102295,4.46999979019165,0.0,0.0,0.0,0.0,72.5619686784762,122.56910514866732,0.0,300.010009765625,414.39277811154886,267.9042179948678,0.0,600.030029296875,,,,,2.0402816529938126,0.038782902385228614,1.899999976158142,2.1500000953674316,0.0,0.0,0.0,0.0,1371.0126729615977,0.033267539730994306,1371.0,1371.0999755859375,54.71007823078472,0.15152720954602142,54.400001525878906,54.900001525878906,10.184100056739293,0.036572977360529786,10.100000381469727,10.199999809265137,59.703568162753925,0.06839089948115008,59.5,59.79999923706055,,,,,,,,,,,,,,,,,1.3065337882355346,0.39309254042660335,0.1269569993019104,9.328898429870605,14.364885243315232,2.974463339011845,0.0024414807558059692,14.993743896484375,4.315030686582944,14.20248780913128,-33.936580657958984,38.758506774902344,87.8544574504727,7.562753375542266,35.32822799682617,92.31848907470703,41.517408885567775,22.548383641727842,0.0,80.24842071533203,535.8935501218028,222.47433279535224,0.0,980.2163696289062,3.3774103762783074,10.122825512140182,0.0,398.17498779296875,28.662707061051204,3.9114197153372263,26.297800064086914,49.937435150146484,0.0408586538915999,0.008939669649980072,0.0006000000284984708,0.06449999660253525,,,,,0.0,0.0,0.0,0.0,0.08262444676741001,2.0876449023188304,0.0,53.71257781982422,0.0,0.0,0.0,0.0,1.9424100156494524,0.23300294063431679,1.0,2.0,,,,,2644.393257516016,602.4362208563106,0.0,2804.468017578125,3117.651050759854,688.4285579240271,0.0,3368.327880859375,132.9336714534949,164.38437703097526,0.0,619.6783447265625,3.007824726134585,0.23394227103316292,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.817971222389472,1.3352202440119825,0.0,10.018738746643066,,,,
Day_2024_07_11_Wafer_04,2024-07-11,4,4,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.90996261152591,34.73405445152922,21.97332763671875,158.08587646484375,7.3476070307308765,35.0822849321091,0.0,200.0,3.9949245765681334,0.1178561276569463,3.549999952316284,4.369999885559082,0.0,0.0,0.0,0.0,71.31245763700892,121.8862482673481,0.0,300.010009765625,408.0415783298541,270.65868241631404,0.0,600.02001953125,,,,,2.0574807071083687,0.0428238705225655,1.9199999570846558,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0129010688352,0.033521640955539826,1371.0,1371.0999755859375,54.72106574680903,0.16673424080066163,54.400001525878906,55.0,10.176162557305283,0.04261521181490829,10.100000381469727,10.199999809265137,59.69313216965713,0.0706822135911993,59.5,59.79999923706055,,,,,,,,,,,,,,,,,1.315432165502988,0.39296647739438867,0.12085329741239548,9.399701118469238,14.37486566028959,2.9506861453390814,0.0030518509447574615,14.993743896484375,3.582574117429667,12.952056741861254,-34.85213851928711,34.791099548339844,85.97821209355064,13.909767999581037,7.843256950378418,92.37036895751953,40.89041331132302,22.981653966202988,0.0,80.111083984375,524.7511664726273,231.23596565691903,0.0,982.2077026367188,3.3921788556872423,8.116637402964345,0.0,226.6914825439453,28.691529738928747,3.9167868914287594,24.22254180908203,49.96795654296875,0.04057671666952882,0.009262450860320412,0.0006000000284984708,0.07150000333786011,,,,,0.0,0.0,0.0,0.0,0.11353975771242264,2.4444351537271785,0.0,54.93331527709961,0.0,0.0,0.0,0.0,1.9430243301509085,0.23183182569037464,1.0,2.0,,,,,2585.948710642193,710.1636772066771,0.0,2804.468017578125,3059.4311840737605,798.8635355062781,0.0,3371.989990234375,139.54984800185758,178.0439520771031,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821371937297402,1.3247504640287942,0.0,10.026795387268066,,,,
Day_2024_07_11_Wafer_05,2024-07-11,4,5,3195,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,129.7762600303256,32.28763606904632,21.97332763671875,158.08587646484375,7.421862284622282,35.275835394214276,0.0,200.0,4.004331796046154,0.11649419853692336,3.609999895095825,4.289999961853027,0.0,0.0,0.0,0.0,72.3051986721474,122.43579236973949,0.0,300.010009765625,414.75917848010954,267.68022384778135,0.0,600.02001953125,,,,,2.0585727217798127,0.03979159203610417,1.909999966621399,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0178360200264,0.03828187075505114,1371.0,1371.0999755859375,54.69862325605652,0.1951462924826912,54.400001525878906,55.0,10.147762236498144,0.0518034485202926,10.0,10.300000190734863,59.70744912351987,0.06747710471712225,59.599998474121094,59.900001525878906,,,,,,,,,,,,,,,,,1.3340602415175131,0.407726257691759,0.12451551854610443,9.726859092712402,14.364787800329065,2.9738270908218905,0.005493331700563431,14.993743896484375,4.103875085893371,11.902122458327502,-34.63850784301758,41.53569030761719,87.82240396777229,7.5678447017597295,35.35569381713867,92.25745391845703,41.523885099503545,22.557904605602523,0.0,79.8822021484375,536.8458344126718,223.0723477491251,0.0,983.5123901367188,3.481101669424763,10.50345867481826,0.0,387.8292236328125,28.780245864820404,3.8655320295780244,26.43818473815918,49.94354248046875,0.04088244095422088,0.008934219211635255,0.0006000000284984708,0.06440000236034393,,,,,0.0,0.0,0.0,0.0,0.16601305082556975,2.964769638791193,0.0,55.69628143310547,0.0,0.0,0.0,0.0,1.9424100156494524,0.23300294063431679,1.0,2.0,,,,,2644.9648450490267,600.6784756680511,0.0,2805.978515625,3117.1626572968626,685.947149602262,0.0,3368.17529296875,134.22668209992617,164.78055203999781,0.0,615.558349609375,3.007824726134585,0.23394227103316292,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.817980051115272,1.3352205957663323,0.0,10.018738746643066,,,,
